shape_id,subject_class,subject_uri,property,property_uri,object_class,object_uri,total_entities,participating_entities,occurrence_count,coverage_ratio,coverage_percent,shape_pattern
shape_001092,ontology:AnatomyCellTypeResources,https://purl.expasy.org/cellosaurus/rdf/ontology/AnatomyCellTypeResources,skos:altLabel,http://www.w3.org/2004/02/skos/core#altLabel,Literal,Literal,5,5,5,1.0,100.0,ontology:AnatomyCellTypeResources -> skos:altLabel -> Literal
shape_001093,ontology:BiologicalSampleResources,https://purl.expasy.org/cellosaurus/rdf/ontology/BiologicalSampleResources,skos:altLabel,http://www.w3.org/2004/02/skos/core#altLabel,Literal,Literal,6,6,6,1.0,100.0,ontology:BiologicalSampleResources -> skos:altLabel -> Literal
shape_001094,ontology:ProteomicDatabases,https://purl.expasy.org/cellosaurus/rdf/ontology/ProteomicDatabases,skos:altLabel,http://www.w3.org/2004/02/skos/core#altLabel,Literal,Literal,1,1,1,1.0,100.0,ontology:ProteomicDatabases -> skos:altLabel -> Literal
shape_001111,ontology:GeneExtensiveAmplification,https://purl.expasy.org/cellosaurus/rdf/ontology/GeneExtensiveAmplification,ontology:noneReported,https://purl.expasy.org/cellosaurus/rdf/ontology/noneReported,Literal,Literal,12,12,12,1.0,100.0,ontology:GeneExtensiveAmplification -> ontology:noneReported -> Literal
shape_001112,ontology:RepeatExpansion,https://purl.expasy.org/cellosaurus/rdf/ontology/RepeatExpansion,ontology:noneReported,https://purl.expasy.org/cellosaurus/rdf/ontology/noneReported,Literal,Literal,876,876,876,1.0,100.0,ontology:RepeatExpansion -> ontology:noneReported -> Literal
shape_001113,ontology:GeneTriplication,https://purl.expasy.org/cellosaurus/rdf/ontology/GeneTriplication,ontology:noneReported,https://purl.expasy.org/cellosaurus/rdf/ontology/noneReported,Literal,Literal,89,89,89,1.0,100.0,ontology:GeneTriplication -> ontology:noneReported -> Literal
shape_001529,ontology:HybridCellLine,https://purl.expasy.org/cellosaurus/rdf/ontology/HybridCellLine,ontology:created,https://purl.expasy.org/cellosaurus/rdf/ontology/created,Literal,Literal,792,792,792,1.0,100.0,ontology:HybridCellLine -> ontology:created -> Literal
shape_001530,ontology:StromalCellLine,https://purl.expasy.org/cellosaurus/rdf/ontology/StromalCellLine,ontology:created,https://purl.expasy.org/cellosaurus/rdf/ontology/created,Literal,Literal,66,66,66,1.0,100.0,ontology:StromalCellLine -> ontology:created -> Literal
shape_001531,ontology:Hybridoma,https://purl.expasy.org/cellosaurus/rdf/ontology/Hybridoma,ontology:created,https://purl.expasy.org/cellosaurus/rdf/ontology/created,Literal,Literal,13445,13445,13445,1.0,100.0,ontology:Hybridoma -> ontology:created -> Literal
shape_001532,ontology:TransformedCellLine,https://purl.expasy.org/cellosaurus/rdf/ontology/TransformedCellLine,ontology:created,https://purl.expasy.org/cellosaurus/rdf/ontology/created,Literal,Literal,52987,52987,52987,1.0,100.0,ontology:TransformedCellLine -> ontology:created -> Literal
shape_001533,ontology:ConditionallyImmortalizedCellLine,https://purl.expasy.org/cellosaurus/rdf/ontology/ConditionallyImmortalizedCellLine,ontology:created,https://purl.expasy.org/cellosaurus/rdf/ontology/created,Literal,Literal,396,396,396,1.0,100.0,ontology:ConditionallyImmortalizedCellLine -> ontology:created -> Literal
shape_001534,ontology:CancerCellLine,https://purl.expasy.org/cellosaurus/rdf/ontology/CancerCellLine,ontology:created,https://purl.expasy.org/cellosaurus/rdf/ontology/created,Literal,Literal,42250,42250,42250,1.0,100.0,ontology:CancerCellLine -> ontology:created -> Literal
shape_001535,ontology:InducedPluripotentStemCell,https://purl.expasy.org/cellosaurus/rdf/ontology/InducedPluripotentStemCell,ontology:created,https://purl.expasy.org/cellosaurus/rdf/ontology/created,Literal,Literal,18774,18774,18774,1.0,100.0,ontology:InducedPluripotentStemCell -> ontology:created -> Literal
shape_001536,ontology:FiniteCellLine,https://purl.expasy.org/cellosaurus/rdf/ontology/FiniteCellLine,ontology:created,https://purl.expasy.org/cellosaurus/rdf/ontology/created,Literal,Literal,12489,12489,12489,1.0,100.0,ontology:FiniteCellLine -> ontology:created -> Literal
shape_001537,ontology:SpontaneouslyImmortalizedCellLine,https://purl.expasy.org/cellosaurus/rdf/ontology/SpontaneouslyImmortalizedCellLine,ontology:created,https://purl.expasy.org/cellosaurus/rdf/ontology/created,Literal,Literal,7334,7334,7334,1.0,100.0,ontology:SpontaneouslyImmortalizedCellLine -> ontology:created -> Literal
shape_001538,ontology:EmbryonicStemCell,https://purl.expasy.org/cellosaurus/rdf/ontology/EmbryonicStemCell,ontology:created,https://purl.expasy.org/cellosaurus/rdf/ontology/created,Literal,Literal,16754,16754,16754,1.0,100.0,ontology:EmbryonicStemCell -> ontology:created -> Literal
shape_001539,ontology:SomaticStemCell,https://purl.expasy.org/cellosaurus/rdf/ontology/SomaticStemCell,ontology:created,https://purl.expasy.org/cellosaurus/rdf/ontology/created,Literal,Literal,231,231,231,1.0,100.0,ontology:SomaticStemCell -> ontology:created -> Literal
shape_001540,ontology:UndefinedCellLineType,https://purl.expasy.org/cellosaurus/rdf/ontology/UndefinedCellLineType,ontology:created,https://purl.expasy.org/cellosaurus/rdf/ontology/created,Literal,Literal,251,251,251,1.0,100.0,ontology:UndefinedCellLineType -> ontology:created -> Literal
shape_001114,ontology:GeneQuadruplication,https://purl.expasy.org/cellosaurus/rdf/ontology/GeneQuadruplication,ontology:noneReported,https://purl.expasy.org/cellosaurus/rdf/ontology/noneReported,Literal,Literal,12,12,12,1.0,100.0,ontology:GeneQuadruplication -> ontology:noneReported -> Literal
shape_001115,ontology:GeneDuplication,https://purl.expasy.org/cellosaurus/rdf/ontology/GeneDuplication,ontology:noneReported,https://purl.expasy.org/cellosaurus/rdf/ontology/noneReported,Literal,Literal,31,31,31,1.0,100.0,ontology:GeneDuplication -> ontology:noneReported -> Literal
