shape_id,subject_class,subject_uri,property,property_uri,object_class,object_uri,total_entities,occurrence_count,coverage_ratio,coverage_percent,shape_pattern
shape_000268,fabio:RapidCommunication,http://purl.org/spar/fabio/RapidCommunication,ontology:hasAnnotation,https://purl.expasy.org/sibils/rdf/ontology/hasAnnotation,ontology:NexAnnotation,https://purl.expasy.org/sibils/rdf/ontology/NexAnnotation,0,0,0.0,0.0,fabio:RapidCommunication -> ontology:hasAnnotation -> ontology:NexAnnotation
shape_000267,fabio:Comment,http://purl.org/spar/fabio/Comment,ontology:hasAnnotation,https://purl.expasy.org/sibils/rdf/ontology/hasAnnotation,ontology:NexAnnotation,https://purl.expasy.org/sibils/rdf/ontology/NexAnnotation,0,0,0.0,0.0,fabio:Comment -> ontology:hasAnnotation -> ontology:NexAnnotation
shape_000266,fabio:ReportDocument,http://purl.org/spar/fabio/ReportDocument,ontology:hasAnnotation,https://purl.expasy.org/sibils/rdf/ontology/hasAnnotation,ontology:NexAnnotation,https://purl.expasy.org/sibils/rdf/ontology/NexAnnotation,0,0,0.0,0.0,fabio:ReportDocument -> ontology:hasAnnotation -> ontology:NexAnnotation
shape_000265,fabio:Expression,http://purl.org/spar/fabio/Expression,ontology:hasAnnotation,https://purl.expasy.org/sibils/rdf/ontology/hasAnnotation,ontology:NexAnnotation,https://purl.expasy.org/sibils/rdf/ontology/NexAnnotation,0,0,0.0,0.0,fabio:Expression -> ontology:hasAnnotation -> ontology:NexAnnotation
shape_000264,fabio:JournalArticle,http://purl.org/spar/fabio/JournalArticle,ontology:hasAnnotation,https://purl.expasy.org/sibils/rdf/ontology/hasAnnotation,ontology:NexAnnotation,https://purl.expasy.org/sibils/rdf/ontology/NexAnnotation,0,0,0.0,0.0,fabio:JournalArticle -> ontology:hasAnnotation -> ontology:NexAnnotation
shape_000263,fabio:NewsItem,http://purl.org/spar/fabio/NewsItem,ontology:hasAnnotation,https://purl.expasy.org/sibils/rdf/ontology/hasAnnotation,ontology:NexAnnotation,https://purl.expasy.org/sibils/rdf/ontology/NexAnnotation,0,0,0.0,0.0,fabio:NewsItem -> ontology:hasAnnotation -> ontology:NexAnnotation
shape_000262,fabio:Addendum,http://purl.org/spar/fabio/Addendum,ontology:hasAnnotation,https://purl.expasy.org/sibils/rdf/ontology/hasAnnotation,ontology:NexAnnotation,https://purl.expasy.org/sibils/rdf/ontology/NexAnnotation,0,0,0.0,0.0,fabio:Addendum -> ontology:hasAnnotation -> ontology:NexAnnotation
shape_000261,fabio:LectureNotes,http://purl.org/spar/fabio/LectureNotes,ontology:hasAnnotation,https://purl.expasy.org/sibils/rdf/ontology/hasAnnotation,ontology:NexAnnotation,https://purl.expasy.org/sibils/rdf/ontology/NexAnnotation,0,0,0.0,0.0,fabio:LectureNotes -> ontology:hasAnnotation -> ontology:NexAnnotation
shape_000292,owl:Ontology,http://www.w3.org/2002/07/owl#Ontology,rdfs:comment,http://www.w3.org/2000/01/rdf-schema#comment,Literal,Literal,0,0,0.0,0.0,owl:Ontology -> rdfs:comment -> Literal
shape_000291,owl:DatatypeProperty,http://www.w3.org/2002/07/owl#DatatypeProperty,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,Literal,Literal,0,0,0.0,0.0,owl:DatatypeProperty -> rdfs:label -> Literal
shape_000290,owl:ObjectProperty,http://www.w3.org/2002/07/owl#ObjectProperty,rdfs:label,http://www.w3.org/2000/01/rdf-schema#label,Literal,Literal,0,0,0.0,0.0,owl:ObjectProperty -> rdfs:label -> Literal
