prefix,iri,as_subject,as_object,subject_pattern,object_pattern
aop.relationships,https://identifiers.org/aop.relationships/59,6,4,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship
aop.relationships,https://identifiers.org/aop.relationships/248,6,4,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship
aop.relationships,https://identifiers.org/aop.relationships/3227,6,4,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship
aop.relationships,https://identifiers.org/aop.relationships/2752,6,4,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship
aop.relationships,https://identifiers.org/aop.relationships/3030,6,4,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship
aop.relationships,https://identifiers.org/aop.relationships/1334,6,4,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship
aop.relationships,https://identifiers.org/aop.relationships/2484,6,4,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship
aop.relationships,https://identifiers.org/aop.relationships/385,6,4,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship
aop.relationships,https://identifiers.org/aop.relationships/603,6,4,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship
aop.relationships,https://identifiers.org/aop.relationships/1907,6,4,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship
aop.relationships,https://identifiers.org/aop.relationships/3668,6,4,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship
aop.relationships,https://identifiers.org/aop.relationships/2030,8,4,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship
aop.relationships,https://identifiers.org/aop.relationships/1745,6,4,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship
aop.relationships,https://identifiers.org/aop.relationships/3678,6,4,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship
aop.relationships,https://identifiers.org/aop.relationships/2753,6,4,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship
aop.relationships,https://identifiers.org/aop.relationships/2711,6,4,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship
aop.relationships,https://identifiers.org/aop.relationships/684,8,4,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship
aop.relationships,https://identifiers.org/aop.relationships/3490,6,4,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship
aop.relationships,https://identifiers.org/aop.relationships/1473,6,4,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship
aop.relationships,https://identifiers.org/aop.relationships/2239,6,4,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship
aop.relationships,https://identifiers.org/aop.relationships/3591,6,4,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship
aop.relationships,https://identifiers.org/aop.relationships/3391,8,4,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship
aop.relationships,https://identifiers.org/aop.relationships/1758,6,4,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship,aopo:KeyEventRelationship -> dc:identifier -> aopo:KeyEventRelationship
cas,https://identifiers.org/cas/65899-73-2,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/80-05-7,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/108-46-3,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/54739-18-3,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/6659-45-6,14,6,cheminf:000446 -> skos:exactMatch -> cheminf:000140,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/541-53-7,14,6,cheminf:000446 -> skos:exactMatch -> cheminf:000140,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/874967-67-6,14,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/107868-30-4,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/112281-77-3,18,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/3691-35-8,18,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/85622-93-1,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/66841-25-6,14,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/10108-64-2,16,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/57-22-7,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/133-06-2,18,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/97322-87-7,20,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/3194-55-6,16,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/50-53-3,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/123663-49-0,18,6,cheminf:000000 -> skos:exactMatch -> cheminf:000406,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/96-45-7,18,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/76-38-0,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/2212-67-1,18,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/461-55-2,16,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/106941-25-7,20,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/13838-16-9,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/215543-92-3,18,6,cheminf:000000 -> skos:exactMatch -> cheminf:000406,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/58-89-9,20,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/65733-18-8,18,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/85509-19-9,20,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/81-82-3,18,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/1763-23-1,20,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/57583-54-7,10,6,cheminf:000446 -> skos:exactMatch -> cheminf:000140,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/5836-29-3,18,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/23593-75-1,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/308067-66-5,6,6,cheminf:000446 -> dc:identifier -> cheminf:000446,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/142340-99-6,18,6,cheminf:000000 -> skos:exactMatch -> cheminf:000406,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/1404-19-9,12,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/84-61-7,18,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/82-92-8,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/104-40-5,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/72-43-5,18,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/9002-86-2,12,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/60-35-5,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/54-36-4,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/120287-85-6,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/152044-53-6,20,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/137234-62-9,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/5697-56-3,16,6,cheminf:000000 -> skos:exactMatch -> cheminf:000406,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/83-79-4,24,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/87009-57-2,10,6,cheminf:000446 -> skos:exactMatch -> cheminf:000140,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/39562-70-4,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/115-29-7,18,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/22204-53-1,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/42461-84-7,18,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/53716-49-7,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/63885-23-4,10,6,cheminf:000446 -> skos:exactMatch -> cheminf:000140,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/15502-74-6,18,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/144701-48-4,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/12137-20-1,14,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/148-79-8,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/14277-97-5,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/102676-47-1,18,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/518-28-5,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/18556-44-0,12,6,cheminf:000446 -> skos:exactMatch -> cheminf:000140,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/240494-70-6,16,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/61-82-5,18,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/112226-61-6,18,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/183506-66-3,16,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/581809-46-3,14,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/50-78-2,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/42588-37-4,18,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/68-26-8,24,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/97-77-8,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/96489-71-3,18,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/2425-06-1,18,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/1951-25-3,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/68359-37-5,16,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/7440-61-1,14,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/129453-61-8,20,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/50679-08-8,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/117428-22-5,14,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/60207-90-1,18,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/82-66-6,20,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/72490-01-8,18,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/118-74-1,20,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/202138-50-9,20,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/153719-23-4,16,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/92-87-5,20,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/9002-88-4,12,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/320-67-2,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/12789-03-6,8,6,cheminf:000446 -> dc:identifier -> cheminf:000446,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/81-81-2,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/657-24-9,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/79902-63-9,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/51-75-2,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/71125-38-7,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/7440-66-6,20,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/50-55-5,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/20554-84-1,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/50-29-3,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/564-35-2,18,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/51218-45-2,18,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/7440-57-5,18,6,cheminf:000000 -> skos:exactMatch -> cheminf:000406,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/32986-56-4,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/99-66-1,24,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/66-27-3,18,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/67-66-3,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/52645-53-1,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/26675-46-7,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/2303-17-5,18,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/86386-73-4,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/114798-26-4,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/446-86-6,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/50-00-0,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/133855-98-8,18,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/79-43-6,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/335104-84-2,16,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/54-85-3,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/107-18-6,20,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/62-55-5,18,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/51-52-5,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/2353-33-5,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/155569-91-8,12,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/341031-54-7,14,6,cheminf:000446 -> skos:exactMatch -> cheminf:000140,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/84449-90-1,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/58880-19-6,20,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/67747-09-5,20,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/130929-57-6,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/19396-06-6,14,6,cheminf:000446 -> skos:exactMatch -> cheminf:000140,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/63837-33-2,14,6,cheminf:000446 -> skos:exactMatch -> cheminf:000140,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/1836-75-5,20,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/144875-48-9,18,6,cheminf:000000 -> skos:exactMatch -> cheminf:000406,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/143807-66-3,18,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/142-47-2,16,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/4685-14-7,18,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/152044-54-7,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/10118-90-8,24,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/10102-44-0,14,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/13674-87-8,16,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/109-60-4,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/1066-17-7,14,6,cheminf:000000 -> skos:exactMatch -> cheminf:000409,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/94-26-8,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/91465-08-6,10,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/870093-23-5,16,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
cas,https://identifiers.org/cas/68291-97-4,22,6,cheminf:000000 -> skos:exactMatch -> cheminf:000407,cheminf:000446 -> dc:identifier -> cheminf:000446
