shape_id,subject_class,subject_uri,property,property_uri,object_class,object_uri,total_entities,participating_entities,occurrence_count,coverage_ratio,coverage_percent,shape_pattern
shape_001652,mesh.vocab:PublicationType,http://id.nlm.nih.gov/mesh/vocab#PublicationType,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:DisallowedDescriptorQualifierPair,http://id.nlm.nih.gov/mesh/vocab#DisallowedDescriptorQualifierPair,189,0,0,0.0,0.0,mesh.vocab:PublicationType -> mesh.vocab:parentTreeNumber -> mesh.vocab:DisallowedDescriptorQualifierPair
shape_001653,mesh.vocab:PublicationType,http://id.nlm.nih.gov/mesh/vocab#PublicationType,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:GeographicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#GeographicalDescriptor,189,0,0,0.0,0.0,mesh.vocab:PublicationType -> mesh.vocab:parentTreeNumber -> mesh.vocab:GeographicalDescriptor
shape_001654,mesh.vocab:PublicationType,http://id.nlm.nih.gov/mesh/vocab#PublicationType,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:PublicationType,http://id.nlm.nih.gov/mesh/vocab#PublicationType,189,0,0,0.0,0.0,mesh.vocab:PublicationType -> mesh.vocab:parentTreeNumber -> mesh.vocab:PublicationType
shape_001655,mesh.vocab:PublicationType,http://id.nlm.nih.gov/mesh/vocab#PublicationType,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:Qualifier,http://id.nlm.nih.gov/mesh/vocab#Qualifier,189,0,0,0.0,0.0,mesh.vocab:PublicationType -> mesh.vocab:parentTreeNumber -> mesh.vocab:Qualifier
shape_001656,mesh.vocab:PublicationType,http://id.nlm.nih.gov/mesh/vocab#PublicationType,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:Term,http://id.nlm.nih.gov/mesh/vocab#Term,189,0,0,0.0,0.0,mesh.vocab:PublicationType -> mesh.vocab:parentTreeNumber -> mesh.vocab:Term
shape_001657,mesh.vocab:PublicationType,http://id.nlm.nih.gov/mesh/vocab#PublicationType,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,189,0,0,0.0,0.0,mesh.vocab:PublicationType -> mesh.vocab:parentTreeNumber -> mesh.vocab:TopicalDescriptor
shape_001658,mesh.vocab:PublicationType,http://id.nlm.nih.gov/mesh/vocab#PublicationType,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:TreeNumber,http://id.nlm.nih.gov/mesh/vocab#TreeNumber,189,0,0,0.0,0.0,mesh.vocab:PublicationType -> mesh.vocab:parentTreeNumber -> mesh.vocab:TreeNumber
shape_001659,mesh.vocab:PublicationType,http://id.nlm.nih.gov/mesh/vocab#PublicationType,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,owl:Class,http://www.w3.org/2002/07/owl#Class,189,0,0,0.0,0.0,mesh.vocab:PublicationType -> mesh.vocab:parentTreeNumber -> owl:Class
shape_001660,mesh.vocab:Qualifier,http://id.nlm.nih.gov/mesh/vocab#Qualifier,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:AllowedDescriptorQualifierPair,http://id.nlm.nih.gov/mesh/vocab#AllowedDescriptorQualifierPair,84,0,0,0.0,0.0,mesh.vocab:Qualifier -> mesh.vocab:parentTreeNumber -> mesh.vocab:AllowedDescriptorQualifierPair
shape_001674,mesh.vocab:SCR_Disease,http://id.nlm.nih.gov/mesh/vocab#SCR_Disease,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:PublicationType,http://id.nlm.nih.gov/mesh/vocab#PublicationType,6771,0,0,0.0,0.0,mesh.vocab:SCR_Disease -> mesh.vocab:parentTreeNumber -> mesh.vocab:PublicationType
shape_001662,mesh.vocab:Qualifier,http://id.nlm.nih.gov/mesh/vocab#Qualifier,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:DisallowedDescriptorQualifierPair,http://id.nlm.nih.gov/mesh/vocab#DisallowedDescriptorQualifierPair,84,0,0,0.0,0.0,mesh.vocab:Qualifier -> mesh.vocab:parentTreeNumber -> mesh.vocab:DisallowedDescriptorQualifierPair
shape_001663,mesh.vocab:Qualifier,http://id.nlm.nih.gov/mesh/vocab#Qualifier,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:GeographicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#GeographicalDescriptor,84,0,0,0.0,0.0,mesh.vocab:Qualifier -> mesh.vocab:parentTreeNumber -> mesh.vocab:GeographicalDescriptor
shape_001664,mesh.vocab:Qualifier,http://id.nlm.nih.gov/mesh/vocab#Qualifier,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:PublicationType,http://id.nlm.nih.gov/mesh/vocab#PublicationType,84,0,0,0.0,0.0,mesh.vocab:Qualifier -> mesh.vocab:parentTreeNumber -> mesh.vocab:PublicationType
shape_001665,mesh.vocab:Qualifier,http://id.nlm.nih.gov/mesh/vocab#Qualifier,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:Qualifier,http://id.nlm.nih.gov/mesh/vocab#Qualifier,84,0,0,0.0,0.0,mesh.vocab:Qualifier -> mesh.vocab:parentTreeNumber -> mesh.vocab:Qualifier
shape_001666,mesh.vocab:Qualifier,http://id.nlm.nih.gov/mesh/vocab#Qualifier,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:Term,http://id.nlm.nih.gov/mesh/vocab#Term,84,0,0,0.0,0.0,mesh.vocab:Qualifier -> mesh.vocab:parentTreeNumber -> mesh.vocab:Term
shape_001667,mesh.vocab:Qualifier,http://id.nlm.nih.gov/mesh/vocab#Qualifier,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,84,0,0,0.0,0.0,mesh.vocab:Qualifier -> mesh.vocab:parentTreeNumber -> mesh.vocab:TopicalDescriptor
shape_001668,mesh.vocab:Qualifier,http://id.nlm.nih.gov/mesh/vocab#Qualifier,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,mesh.vocab:TreeNumber,http://id.nlm.nih.gov/mesh/vocab#TreeNumber,84,0,0,0.0,0.0,mesh.vocab:Qualifier -> mesh.vocab:parentTreeNumber -> mesh.vocab:TreeNumber
shape_001669,mesh.vocab:Qualifier,http://id.nlm.nih.gov/mesh/vocab#Qualifier,mesh.vocab:parentTreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,owl:Class,http://www.w3.org/2002/07/owl#Class,84,0,0,0.0,0.0,mesh.vocab:Qualifier -> mesh.vocab:parentTreeNumber -> owl:Class
