subject_class,subject_uri,property,property_uri,object_class,object_uri
CHEMINF_000446,http://semanticscience.org/resource/CHEMINF_000446,title,http://purl.org/dc/elements/1.1/title,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
C54571,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54571,title,http://purl.org/dc/elements/1.1/title,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway,title,http://purl.org/dc/elements/1.1/title,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
131567,http://purl.bioontology.org/ontology/NCBITAXON/131567,title,http://purl.org/dc/elements/1.1/title,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
CellTypeContext,http://aopkb.org/aop_ontology#CellTypeContext,title,http://purl.org/dc/elements/1.1/title,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
GO_0008150,http://purl.obolibrary.org/obo/GO_0008150,title,http://purl.org/dc/elements/1.1/title,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
PATO_0001241,http://purl.obolibrary.org/obo/PATO_0001241,title,http://purl.org/dc/elements/1.1/title,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
CHEMINF_000000,http://semanticscience.org/resource/CHEMINF_000000,title,http://purl.org/dc/elements/1.1/title,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
OrganContext,http://aopkb.org/aop_ontology#OrganContext,title,http://purl.org/dc/elements/1.1/title,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway,alternative,http://purl.org/dc/terms/alternative,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,alternative,http://purl.org/dc/terms/alternative,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
CHEMINF_000446,http://semanticscience.org/resource/CHEMINF_000446,alternative,http://purl.org/dc/terms/alternative,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
CHEMINF_000000,http://semanticscience.org/resource/CHEMINF_000000,alternative,http://purl.org/dc/terms/alternative,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
C54571,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54571,isPartOf,http://purl.org/dc/terms/isPartOf,AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway
KeyEventRelationship,http://aopkb.org/aop_ontology#KeyEventRelationship,isPartOf,http://purl.org/dc/terms/isPartOf,AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,isPartOf,http://purl.org/dc/terms/isPartOf,AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway
CHEMINF_000446,http://semanticscience.org/resource/CHEMINF_000446,isPartOf,http://purl.org/dc/terms/isPartOf,C54571,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54571
CHEMINF_000000,http://semanticscience.org/resource/CHEMINF_000000,isPartOf,http://purl.org/dc/terms/isPartOf,C54571,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54571
AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway,operation_3799,http://edamontology.org/operation_3799,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,CellTypeContext,http://aopkb.org/aop_ontology#CellTypeContext,CellTypeContext,http://aopkb.org/aop_ontology#CellTypeContext
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,CellTypeContext,http://aopkb.org/aop_ontology#CellTypeContext,OrganContext,http://aopkb.org/aop_ontology#OrganContext
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,CellTypeContext,http://aopkb.org/aop_ontology#CellTypeContext,PATO_0001241,http://purl.obolibrary.org/obo/PATO_0001241
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,CellTypeContext,http://aopkb.org/aop_ontology#CellTypeContext,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
CHEMINF_000405,http://semanticscience.org/resource/CHEMINF_000405,CHEMINF_000405,http://semanticscience.org/resource/CHEMINF_000405,Literal,http://www.w3.org/2000/01/rdf-schema#Literal
data_2298,http://edamontology.org/data_2298,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
CHEMINF_000409,http://semanticscience.org/resource/CHEMINF_000409,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
CHEMINF_000406,http://semanticscience.org/resource/CHEMINF_000406,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
KeyEventRelationship,http://aopkb.org/aop_ontology#KeyEventRelationship,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
GO_0008150,http://purl.obolibrary.org/obo/GO_0008150,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
C54571,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54571,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
131567,http://purl.bioontology.org/ontology/NCBITAXON/131567,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
OrganContext,http://aopkb.org/aop_ontology#OrganContext,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
CHEMINF_000407,http://semanticscience.org/resource/CHEMINF_000407,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
CellTypeContext,http://aopkb.org/aop_ontology#CellTypeContext,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
CHEMINF_000000,http://semanticscience.org/resource/CHEMINF_000000,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
CHEMINF_000140,http://semanticscience.org/resource/CHEMINF_000140,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
CHEMINF_000412,http://semanticscience.org/resource/CHEMINF_000412,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
CHEMINF_000567,http://semanticscience.org/resource/CHEMINF_000567,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
BiologicalEvent,http://aopkb.org/aop_ontology#BiologicalEvent,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
data_1027,http://edamontology.org/data_1027,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
data_1025,http://edamontology.org/data_1025,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
data_2291,http://edamontology.org/data_2291,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
CHEMINF_000408,http://semanticscience.org/resource/CHEMINF_000408,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
CHEMINF_000564,http://semanticscience.org/resource/CHEMINF_000564,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
data_1033,http://edamontology.org/data_1033,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
PATO_0001241,http://purl.obolibrary.org/obo/PATO_0001241,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
CHEMINF_000446,http://semanticscience.org/resource/CHEMINF_000446,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
CHEMINF_000405,http://semanticscience.org/resource/CHEMINF_000405,type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway,seeAlso,http://www.w3.org/2000/01/rdf-schema#seeAlso,AdverseOutcomePathway,http://aopkb.org/aop_ontology#AdverseOutcomePathway
KeyEvent,http://aopkb.org/aop_ontology#KeyEvent,seeAlso,http://www.w3.org/2000/01/rdf-schema#seeAlso,KeyEvent,http://aopkb.org/aop_ontology#KeyEvent
data_1025,http://edamontology.org/data_1025,seeAlso,http://www.w3.org/2000/01/rdf-schema#seeAlso,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
KeyEventRelationship,http://aopkb.org/aop_ontology#KeyEventRelationship,seeAlso,http://www.w3.org/2000/01/rdf-schema#seeAlso,KeyEventRelationship,http://aopkb.org/aop_ontology#KeyEventRelationship
data_2291,http://edamontology.org/data_2291,seeAlso,http://www.w3.org/2000/01/rdf-schema#seeAlso,Resource,http://www.w3.org/2000/01/rdf-schema#Resource
BiologicalEvent,http://aopkb.org/aop_ontology#BiologicalEvent,hasObject,http://aopkb.org/aop_ontology#hasObject,OrganContext,http://aopkb.org/aop_ontology#OrganContext
